DATE      	TIME       	LAT     	LON      	DEPTH	MAG
2020-04-14	21:37.4	29.6228	82.7597	71.2	3.4
2020-04-22	38:27.9	29.1516	80.7226	24.7	3.6
2020-05-26	15:55.4	29.691	81.9932	31	3.5
2020-08-25	24:33.9	29.4445	80.9369	17	4.2
2020-08-27	11:12.5	29.8313	80.8392	10	3.8
2020-10-28	34:27.3	29.4142	80.9268	17	3.8
2020-11-04	38:43.4	29.5618	80.6468	19	3.4
2020-11-07	39:24.2	30.6097	80.6032	35	3.3
2021-02-07	52:03.0	30.8033	80.4205	0	3.3
2021-03-02	33:49.8	29.4921	81.548	27	3.4
2021-07-02	17:43.1	29.7043	81.5558	10	3.9
2021-07-18	14:21.7	28.8748	81.4533	33	3.8
2021-08-23	38:10.4	29.5447	81.0442	10	3.7
2021-12-29	08:17.8	29.8721	80.5271	5.3	4.4
2022-01-19	21:26.7	29.7686	80.8787	14.2	3.6
2022-02-09	04:29.5	31.0442	80.7454	10	3.5
2022-04-19	18:40.1	29.6192	80.5401	19	3.5
2022-06-27	13:17.0	31.0826	82.723	10	3.6
2022-07-10	04:40.1	29.6061	80.7777	17	4
2022-08-19	42:45.9	28.0826	81.2776	35	4.7
2022-09-19	39:25.4	31.1541	82.8753	10	4.3
2022-09-19	51:59.3	31.2736	82.6222	35	3.6
2022-10-26	27:12.7	30.9888	82.7037	35	3.5
2022-10-28	59:13.0	29.4154	81.6427	27	3.6
2022-10-30	41:50.5	29.4651	81.0125	12.8	4.4
2022-11-08	22:39.6	29.3759	81.3271	27	4.7
2022-11-08	11:24.1	29.0817	81.0068	35	3.5
2022-11-08	27:23.0	29.3309	81.1794	14.4	5.9
2022-11-08	45:20.4	29.538	80.8757	10	3.8
2022-11-09	27:59.7	28.9424	81.0344	10	4.1
2022-11-12	27:05.8	29.4703	81.2719	11.6	5.3
2022-12-21	14:59.3	29.8294	80.7932	10	3.5
2023-01-24	58:32.0	29.5779	81.6942	24.8	5.6
2023-01-25	23:00.6	29.5589	81.6445	49.3	3.6
2023-01-26	16:38.5	29.606	81.409	27	3.5
2023-01-28	09:43.3	29.8069	82.563	35	3.4
2023-02-01	59:22.9	29.5897	81.69	27	3.5
2023-02-10	07:06.8	28.6278	82.3403	4.6	3.4
2023-02-22	00:22.3	29.5102	81.6575	23.1	4.7
2023-02-26	06:04.8	29.5217	80.9847	17	4
